"","year","FIPS","state","killed_males","killed_females","killed_race_A","killed_race_B","killed_race_H","killed_race_N","killed_race_O","killed_race_W","killed_race_NA","killed_armed_blank","killed_armed_undetermined","killed_armed_yes","killed_armed_no","killed_signs_of_mental_illness_yes","killed_signs_of_mental_illness_no","killed_threat_level_attack","killed_threat_level_other","killed_threat_level_undetermined","killed_flee_blank","killed_flee_car","killed_flee_foot","killed_flee_other","killed_flee_no","body_camera_yes","body_camera_no","shootings_total"
"1566","2018","08041","CO",4,0,0,0,1,0,0,3,0,0,0,4,0,0,4,3,1,0,0,0,1,0,3,0,4,4
"1567","2018","08051","CO",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1568","2018","08059","CO",4,0,0,0,1,0,0,2,1,0,0,4,0,0,4,2,2,0,0,0,2,1,1,0,4,4
"1569","2018","08069","CO",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
"1570","2018","08071","CO",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"1571","2018","08077","CO",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1572","2018","08087","CO",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"1573","2018","08101","CO",3,0,0,0,1,1,0,1,0,0,0,3,0,0,3,3,0,0,0,0,1,0,2,0,3,3
"1574","2018","08103","CO",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1
"1575","2018","08123","CO",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1
"1576","2018","09001","CT",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"1577","2018","11001","DC",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1578","2018","12003","FL",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1579","2018","12005","FL",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"1580","2018","12007","FL",2,0,0,1,0,0,0,1,0,0,0,2,0,1,1,1,1,0,0,1,0,0,1,0,2,2
"1581","2018","12009","FL",3,0,0,0,1,0,0,2,0,1,0,2,0,2,1,0,2,1,1,1,0,0,1,0,3,3
"1582","2018","12011","FL",4,0,0,4,0,0,0,0,0,0,0,3,1,1,3,2,1,1,0,0,1,0,3,0,4,4
"1583","2018","12015","FL",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"1584","2018","12017","FL",2,1,0,0,0,0,0,3,0,1,0,2,0,1,2,2,1,0,0,0,0,0,3,0,3,3
"1585","2018","12031","FL",4,0,0,1,0,0,0,3,0,0,0,4,0,1,3,3,1,0,0,0,1,0,3,0,4,4
"1586","2018","12033","FL",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1587","2018","12039","FL",1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
"1588","2018","12057","FL",2,0,0,2,0,0,0,0,0,0,0,2,0,1,1,1,1,0,0,1,0,0,1,0,2,2
"1589","2018","12069","FL",2,0,0,0,0,0,0,2,0,0,0,2,0,2,0,1,1,0,0,0,0,0,2,0,2,2
"1590","2018","12071","FL",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1591","2018","12081","FL",1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1
"1592","2018","12083","FL",1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1
"1593","2018","12086","FL",5,0,0,2,2,0,0,1,0,0,0,5,0,1,4,4,0,1,0,3,0,0,2,0,5,5
"1594","2018","12089","FL",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"1595","2018","12095","FL",6,0,0,3,1,0,0,2,0,1,0,3,2,1,5,3,3,0,0,1,0,0,5,0,6,6
"1596","2018","12097","FL",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"1597","2018","12099","FL",2,0,0,0,0,0,0,2,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,2,2
"1598","2018","12101","FL",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"1599","2018","12103","FL",2,1,0,2,0,0,0,1,0,1,0,2,0,1,2,2,1,0,0,0,0,0,3,0,3,3
"1600","2018","12105","FL",5,0,0,1,1,0,0,3,0,0,0,4,1,2,3,4,1,0,0,1,1,0,3,0,5,5
"1601","2018","12107","FL",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"1602","2018","12109","FL",1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1
"1603","2018","12111","FL",2,0,0,1,1,0,0,0,0,0,0,2,0,0,2,2,0,0,0,1,0,0,1,0,2,2
"1604","2018","12113","FL",1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1
"1605","2018","12117","FL",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,1,1,0,0,1,0,0,1,0,2,2
"1606","2018","12119","FL",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,0,1,0,0,1,0,2,2
"1607","2018","12127","FL",3,0,0,0,1,0,0,2,0,0,0,3,0,2,1,2,1,0,0,0,0,0,3,3,0,3
"1608","2018","13021","GA",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1609","2018","13039","GA",1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1
"1610","2018","13045","GA",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,2
"1611","2018","13051","GA",2,1,0,3,0,0,0,0,0,0,0,2,1,0,3,2,1,0,2,0,0,0,1,1,2,3
"1612","2018","13067","GA",3,0,0,1,0,0,0,1,1,1,0,2,0,1,2,3,0,0,1,1,0,0,1,0,3,3
"1613","2018","13089","GA",3,0,0,1,0,0,0,2,0,0,0,3,0,0,3,2,1,0,0,0,1,0,2,0,3,3
"1614","2018","13097","GA",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"1615","2018","13115","GA",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"1616","2018","13117","GA",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,2
"1617","2018","13119","GA",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1618","2018","13121","GA",6,1,0,7,0,0,0,0,0,0,0,7,0,2,5,5,2,0,0,2,1,0,4,0,7,7
"1619","2018","13129","GA",0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1620","2018","13135","GA",2,0,0,1,0,0,0,1,0,0,0,2,0,1,1,1,1,0,0,0,0,0,2,0,2,2
"1621","2018","13139","GA",2,0,0,0,1,0,0,1,0,0,0,2,0,0,2,2,0,0,0,0,1,0,1,0,2,2
"1622","2018","13151","GA",2,0,0,2,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,2,0,2,2
"1623","2018","13207","GA",0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"1624","2018","13215","GA",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"1625","2018","13217","GA",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"1626","2018","13231","GA",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1627","2018","13241","GA",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1
"1628","2018","13245","GA",1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"1629","2018","13255","GA",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
"1630","2018","13285","GA",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"1631","2018","13295","GA",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"1632","2018","13297","GA",3,0,0,2,0,0,0,0,1,0,0,3,0,2,1,3,0,0,1,0,1,0,1,0,3,3
"1633","2018","15001","HI",1,2,1,0,0,0,2,0,0,0,0,3,0,0,3,3,0,0,0,1,0,0,2,0,3,3
"1634","2018","15003","HI",7,0,3,0,1,0,1,1,1,0,0,7,0,5,2,6,1,0,0,0,0,0,7,1,6,7
"1635","2018","15009","HI",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1
"1636","2018","16001","ID",4,0,0,0,0,0,0,4,0,0,0,4,0,0,4,3,1,0,0,1,1,0,2,0,4,4
"1637","2018","16011","ID",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1638","2018","16017","ID",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"1639","2018","16019","ID",2,0,0,1,0,0,0,1,0,0,0,1,1,0,2,1,1,0,0,0,2,0,0,0,2,2
"1640","2018","16027","ID",2,0,0,0,0,0,0,2,0,0,0,2,0,1,1,1,0,1,1,0,0,0,1,0,2,2
"1641","2018","16039","ID",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
"1642","2018","16047","ID",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1643","2018","16055","ID",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1644","2018","17001","IL",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"1645","2018","17031","IL",6,0,0,5,0,0,0,0,1,1,0,5,0,0,6,2,4,0,1,1,3,0,1,3,3,6
"1646","2018","17089","IL",2,1,0,1,1,0,0,1,0,0,0,3,0,1,2,2,1,0,0,1,1,0,1,1,2,3
"1647","2018","17097","IL",1,1,0,0,0,0,0,2,0,0,0,2,0,0,2,1,1,0,0,0,1,0,1,0,2,2
"1648","2018","17119","IL",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1649","2018","17135","IL",1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1
"1650","2018","17143","IL",2,0,0,1,1,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,2,0,0,0,2,2
"1651","2018","17179","IL",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1652","2018","17183","IL",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"1653","2018","17195","IL",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"1654","2018","17201","IL",1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"1655","2018","18017","IN",1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"1656","2018","18067","IN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"1657","2018","18089","IN",3,0,0,3,0,0,0,0,0,0,0,3,0,1,2,3,0,0,0,0,0,0,3,0,3,3
"1658","2018","18097","IN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1659","2018","18105","IN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"1660","2018","18107","IN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"1661","2018","18141","IN",2,0,0,1,1,0,0,0,0,0,0,2,0,1,1,0,2,0,0,0,0,0,2,0,2,2
"1662","2018","18153","IN",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1663","2018","18163","IN",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,1,1,0,0,0,1,0,1,0,2,2
"1664","2018","18167","IN",3,0,0,0,0,0,0,3,0,0,0,3,0,1,2,3,0,0,0,2,0,0,1,0,3,3
"1665","2018","18169","IN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"1666","2018","18173","IN",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"1667","2018","19015","IA",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1
"1668","2018","19037","IA",1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
"1669","2018","19077","IA",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"1670","2018","19153","IA",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,1,1,0,0,1,0,0,1,1,1,2
"1671","2018","19163","IA",1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
"1672","2018","19175","IA",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"1673","2018","19187","IA",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,0,1,0,0,1,0,2,2
"1674","2018","20091","KS",2,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,2,2
"1675","2018","20149","KS",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1676","2018","20151","KS",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"1677","2018","20177","KS",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"1678","2018","20209","KS",2,0,0,0,1,0,0,0,1,0,0,2,0,0,2,1,1,0,1,0,0,0,1,0,2,2
"1679","2018","21003","KY",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"1680","2018","21047","KY",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"1681","2018","21057","KY",1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"1682","2018","21059","KY",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"1683","2018","21093","KY",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1684","2018","21095","KY",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1
"1685","2018","21111","KY",8,0,1,2,1,0,0,3,1,0,0,8,0,1,7,5,2,1,2,0,1,0,5,3,5,8
"1686","2018","21115","KY",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"1687","2018","21125","KY",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1688","2018","21177","KY",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1689","2018","21209","KY",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,1,0,0,0,1,0,2,2
"1690","2018","21235","KY",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1691","2018","22015","LA",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"1692","2018","22017","LA",3,0,0,1,0,0,0,2,0,0,0,2,1,0,3,2,1,0,0,1,1,0,1,0,3,3
"1693","2018","22033","LA",1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1
"1694","2018","22063","LA",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
"1695","2018","22073","LA",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1696","2018","22079","LA",1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
"1697","2018","22103","LA",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"1698","2018","22105","LA",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,1,1,0,0,0,0,0,2,1,1,2
"1699","2018","22115","LA",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1700","2018","22117","LA",1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
"1701","2018","22127","LA",1,1,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,2
"1702","2018","23001","ME",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1703","2018","23003","ME",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"1704","2018","23019","ME",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1
"1705","2018","24001","MD",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1706","2018","24003","MD",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1707","2018","24005","MD",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"1708","2018","24031","MD",2,0,0,1,1,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,2,1,1,2
"1709","2018","24033","MD",5,0,0,4,1,0,0,0,0,0,0,5,0,0,5,2,3,0,0,1,3,0,1,0,5,5
"1710","2018","24510","MD",2,0,0,2,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,1,0,1,2,0,2
"1711","2018","25017","MA",1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1
"1712","2018","25023","MA",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"1713","2018","25027","MA",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1714","2018","26025","MI",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"1715","2018","26035","MI",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"1716","2018","26049","MI",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
"1717","2018","26073","MI",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1718","2018","26075","MI",2,0,0,1,0,0,0,1,0,0,0,2,0,1,1,2,0,0,0,0,1,0,1,0,2,2
"1719","2018","26077","MI",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1720","2018","26099","MI",3,0,1,1,0,0,0,0,1,0,0,3,0,1,2,2,1,0,0,0,1,0,2,0,3,3
"1721","2018","26111","MI",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1
"1722","2018","26125","MI",4,0,0,0,0,0,0,4,0,1,0,2,1,1,3,3,1,0,0,2,0,0,2,0,4,4
"1723","2018","26139","MI",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1724","2018","26163","MI",5,0,0,2,0,0,0,0,3,0,0,5,0,1,4,3,2,0,0,0,1,0,4,2,3,5
"1725","2018","27007","MN",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1
"1726","2018","27019","MN",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
"1727","2018","27037","MN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1
"1728","2018","27053","MN",2,0,0,2,0,0,0,0,0,0,0,2,0,1,1,1,0,1,0,0,1,0,1,2,0,2
"1729","2018","27091","MN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"1730","2018","27123","MN",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1
"1731","2018","27137","MN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
"1732","2018","27139","MN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1733","2018","27163","MN",2,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,1,1,0,0,0,0,2,1,1,2
"1734","2018","27165","MN",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1
"1735","2018","28027","MS",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1736","2018","28033","MS",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"1737","2018","28043","MS",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
"1738","2018","28047","MS",2,0,0,1,0,0,0,1,0,0,0,2,0,0,2,2,0,0,0,0,1,0,1,0,2,2
"1739","2018","28049","MS",2,1,0,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,1,1,0,1,0,3,3
"1740","2018","28089","MS",1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1
"1741","2018","28151","MS",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
"1742","2018","29021","MO",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1743","2018","29037","MO",2,0,0,0,0,0,0,2,0,0,0,2,0,1,1,1,1,0,1,0,0,1,0,0,2,2
"1744","2018","29047","MO",1,1,0,0,0,0,0,2,0,0,0,2,0,1,1,1,0,1,0,0,0,0,2,0,2,2
"1745","2018","29057","MO",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"1746","2018","29077","MO",3,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,0,2,0,1,0,3,3
"1747","2018","29083","MO",1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"1748","2018","29095","MO",7,0,1,3,0,0,0,2,1,0,0,7,0,1,6,5,2,0,1,0,2,0,4,0,7,7
"1749","2018","29097","MO",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1750","2018","29101","MO",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1751","2018","29109","MO",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"1752","2018","29155","MO",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1753","2018","29189","MO",2,0,0,2,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,2
"1754","2018","29510","MO",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"1755","2018","30003","MT",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"1756","2018","30013","MT",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"1757","2018","30049","MT",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1
"1758","2018","30063","MT",0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"1759","2018","30111","MT",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,1,1,0,0,0,0,0,2,1,1,2
"1760","2018","31055","NE",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1761","2018","32003","NV",14,0,2,3,4,0,0,3,2,0,0,14,0,6,8,11,3,0,1,3,2,0,8,8,6,14
"1762","2018","32005","NV",1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
"1763","2018","32007","NV",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,2,0,0,1,0,0,1,0,2,2
"1764","2018","32023","NV",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
"1765","2018","32031","NV",4,0,0,0,3,0,0,0,1,1,0,3,0,1,3,1,3,0,1,0,1,0,2,1,3,4
"1766","2018","33015","NH",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1
"1767","2018","33017","NH",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1768","2018","34001","NJ",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"1769","2018","34011","NJ",4,0,0,2,1,0,0,1,0,0,0,2,2,1,3,0,3,1,2,1,0,0,1,0,4,4
"1770","2018","34013","NJ",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"1771","2018","34015","NJ",0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
"1772","2018","34021","NJ",2,0,0,1,0,0,0,1,0,0,0,2,0,0,2,1,1,0,0,0,0,0,2,0,2,2
"1773","2018","34029","NJ",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1774","2018","34041","NJ",2,0,0,0,0,0,0,2,0,0,0,2,0,1,1,1,1,0,0,1,0,0,1,0,2,2
"1775","2018","35001","NM",9,0,0,0,8,0,0,1,0,0,0,8,1,2,7,7,2,0,0,2,1,0,6,0,9,9
"1776","2018","35009","NM",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1
